"BehaviorSpace results (NetLogo 6.2.2)"
"escenarios.nlogo"
"experiment_1"
"06/24/2022 17:21:39:166 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","pasosmax","angulomax","[step]","restoverde","restoalimento","tiempo"
"8886","10","90","34","43","110","34"
"8887","10","90","28","34","88","28"
"8889","10","90","30","31","64","30"
"8890","10","90","34","43","105","34"
"8892","10","90","30","42","95","30"
"8891","10","90","34","40","114","34"
"8893","10","90","30","37","95","30"
"8894","10","90","28","43","124","28"
"8896","10","90","28","43","100","28"
"8895","10","90","32","39","92","32"
"8897","10","90","30","33","71","30"
"8898","10","90","32","38","90","32"
"8899","10","90","32","37","90","32"
"8900","10","90","30","40","90","30"
"8901","10","90","30","43","113","30"
"8902","10","90","28","34","71","28"
"8903","10","90","28","39","105","28"
"8904","10","90","26","48","143","26"
"8905","10","90","32","45","133","32"
"8906","10","90","28","38","91","28"
"8911","10","90","26","41","98","26"
"8910","10","90","32","40","124","32"
"8909","10","90","28","40","87","28"
"8907","10","90","34","41","116","34"
"8912","10","90","24","44","121","24"
"8908","10","90","26","31","70","26"
"8913","10","90","38","39","93","38"
"8914","10","90","28","37","95","28"
"8916","10","90","26","43","108","26"
"8917","10","90","30","39","100","30"
"8915","10","90","28","27","86","28"
"8918","10","90","34","35","75","34"
"8919","10","90","30","50","129","30"
"8920","10","90","30","37","99","30"
"8921","10","90","44","40","93","44"
"8922","10","90","30","46","107","30"
"8923","10","90","28","40","102","28"
"8924","10","90","30","32","81","30"
"8926","10","90","30","34","90","30"
"8925","10","90","30","35","107","30"
"8927","10","90","26","52","128","26"
"8928","10","90","26","38","95","26"
"8929","10","90","28","42","117","28"
"8930","10","90","30","43","105","30"
"8931","10","90","28","30","95","28"
"8932","10","90","32","39","89","32"
"8933","10","90","28","46","127","28"
"8934","10","90","30","46","124","30"
"8935","10","90","34","42","113","34"
"8936","10","90","28","43","112","28"
"8938","10","90","28","38","104","28"
"8937","10","90","34","43","105","34"
"8939","10","90","30","34","101","30"
"8942","10","90","26","40","97","26"
"8940","10","90","28","39","84","28"
"8941","10","90","30","39","107","30"
"8943","10","90","34","34","86","34"
"8945","10","90","28","38","86","28"
"8946","10","90","28","32","82","28"
"8947","10","90","28","44","113","28"
"8944","10","90","32","33","85","32"
"8948","10","90","32","29","72","32"
"8949","10","90","28","41","116","28"
"8950","10","90","34","32","78","34"
"8951","10","90","28","36","117","28"
"8952","10","90","26","47","103","26"
"8953","10","90","30","43","119","30"
"8954","10","90","34","44","120","34"
"8955","10","90","28","34","77","28"
"8956","10","90","32","49","123","32"
"8957","10","90","38","32","86","38"
"8958","10","90","28","41","116","28"
"8960","10","90","36","32","64","36"
"8959","10","90","34","44","108","34"
"8961","10","90","32","35","75","32"
"8962","10","90","34","35","89","34"
"8963","10","90","30","39","92","30"
"8964","10","90","30","41","97","30"
"8965","10","90","32","46","127","32"
"8966","10","90","30","40","94","30"
"8968","10","90","28","27","67","28"
"8967","10","90","36","46","114","36"
"8969","10","90","26","40","95","26"
"8970","10","90","28","42","127","28"
"8972","10","90","32","40","94","32"
"8973","10","90","28","34","61","28"
"8974","10","90","30","40","111","30"
"8971","10","90","34","39","117","34"
"8976","10","90","28","37","113","28"
"8975","10","90","30","49","117","30"
"8977","10","90","30","40","93","30"
"8978","10","90","30","42","123","30"
"8979","10","90","32","35","95","32"
"8980","10","90","30","36","84","30"
"8981","10","90","34","34","83","34"
"8983","10","90","28","46","119","28"
"8982","10","90","38","47","129","38"
"8984","10","90","28","37","105","28"
"8985","10","90","34","39","94","34"
"8986","10","90","32","35","94","32"
"8987","10","90","30","38","93","30"
"8990","10","90","30","36","94","30"
"8989","10","90","32","51","112","32"
"8988","10","90","30","34","76","30"
"8993","10","90","32","37","92","32"
"8992","10","90","30","34","92","30"
"8994","10","90","30","34","90","30"
"8991","10","90","28","34","61","28"
"8995","10","90","32","39","84","32"
"8996","10","90","32","43","98","32"
"8997","10","90","28","30","70","28"
"8999","10","90","30","41","111","30"
"9000","10","90","30","35","87","30"
"9001","10","180","36","42","113","36"
"8998","10","90","38","39","87","38"
"9002","10","180","30","25","65","30"
"9004","10","180","26","31","73","26"
"9005","10","180","26","37","91","26"
"9006","10","180","28","41","87","28"
"9003","10","180","32","26","71","32"
"9008","10","180","30","41","96","30"
"9007","10","180","36","52","122","36"
"9009","10","180","30","44","124","30"
"9010","10","180","28","38","94","28"
"9011","10","180","30","45","127","30"
"9013","10","180","32","45","113","32"
"9012","10","180","30","35","86","30"
"9014","10","180","34","46","127","34"
"9015","10","180","34","46","118","34"
"9017","10","180","26","35","86","26"
"9016","10","180","40","44","112","40"
"9018","10","180","32","41","111","32"
"9019","10","180","30","43","109","30"
"9022","10","180","26","42","108","26"
"9020","10","180","26","32","75","26"
"9021","10","180","32","41","91","32"
"9023","10","180","32","34","95","32"
"9024","10","180","28","34","118","28"
"9025","10","180","28","51","119","28"
"9026","10","180","30","33","84","30"
"9027","10","180","26","39","97","26"
"9029","10","180","28","35","79","28"
"9028","10","180","34","35","79","34"
"9030","10","180","28","48","128","28"
"9031","10","180","28","43","135","28"
"9032","10","180","28","39","103","28"
"9033","10","180","34","42","108","34"
"9034","10","180","30","43","125","30"
"9035","10","180","28","42","120","28"
"9036","10","180","30","41","121","30"
"9037","10","180","28","45","133","28"
"9038","10","180","30","37","101","30"
"9039","10","180","30","43","117","30"
"9040","10","180","32","28","61","32"
"9041","10","180","32","43","129","32"
"9043","10","180","28","40","114","28"
"9044","10","180","28","36","91","28"
"9045","10","180","30","40","105","30"
"9042","10","180","30","35","83","30"
"9047","10","180","26","33","85","26"
"9046","10","180","28","40","98","28"
"9048","10","180","28","46","115","28"
"9049","10","180","32","50","131","32"
"9050","10","180","30","43","118","30"
"9051","10","180","32","42","101","32"
"9052","10","180","28","46","118","28"
"9054","10","180","26","40","100","26"
"9053","10","180","34","44","93","34"
"9055","10","180","28","51","136","28"
"9056","10","180","26","41","91","26"
"9057","10","180","30","42","96","30"
"9058","10","180","32","40","115","32"
"9059","10","180","30","38","90","30"
"9060","10","180","28","37","100","28"
"9061","10","180","28","27","70","28"
"9063","10","180","30","40","86","30"
"9062","10","180","32","36","114","32"
"9064","10","180","38","42","107","38"
"9065","10","180","28","38","102","28"
"9066","10","180","30","38","95","30"
"9067","10","180","32","42","85","32"
"9068","10","180","26","37","111","26"
"9069","10","180","32","34","96","32"
"9070","10","180","30","31","68","30"
"9071","10","180","34","40","108","34"
"9072","10","180","28","50","135","28"
"9073","10","180","28","40","104","28"
"9074","10","180","26","30","73","26"
"9075","10","180","28","39","94","28"
"9076","10","180","30","39","105","30"
"9077","10","180","32","33","85","32"
"9078","10","180","36","43","130","36"
"9080","10","180","28","33","74","28"
"9081","10","180","30","49","138","30"
"9082","10","180","30","49","125","30"
"9079","10","180","30","38","100","30"
"9083","10","180","30","48","119","30"
"9084","10","180","30","45","121","30"
"9085","10","180","28","42","99","28"
"9086","10","180","26","41","110","26"
"9087","10","180","36","38","101","36"
"9089","10","180","28","43","105","28"
"9088","10","180","28","37","101","28"
"9090","10","180","28","42","96","28"
"9091","10","180","30","36","77","30"
"9093","10","180","28","46","143","28"
"9092","10","180","36","35","111","36"
"9094","10","180","28","36","100","28"
"9095","10","180","32","45","106","32"
"9096","10","180","36","38","82","36"
"9097","10","180","30","50","125","30"
"9099","10","180","30","48","111","30"
"9098","10","180","26","35","88","26"
"9100","10","180","34","36","75","34"
"9101","10","180","28","43","89","28"
"9102","10","180","34","51","110","34"
"9103","10","180","26","40","101","26"
"9105","10","180","26","34","108","26"
"9104","10","180","28","29","83","28"
"9106","10","180","28","41","95","28"
"9108","10","180","28","47","109","28"
"9107","10","180","32","40","119","32"
"9109","10","180","32","46","121","32"
"9110","10","180","28","39","98","28"
"9113","10","180","30","37","96","30"
"9111","10","180","30","40","95","30"
"9112","10","180","30","45","109","30"
"9114","10","180","32","42","92","32"
"9115","10","180","36","41","105","36"
"9117","10","180","28","35","76","28"
"9116","10","180","30","34","94","30"
"9119","10","180","30","31","73","30"
"9118","10","180","34","40","99","34"
"9121","10","180","26","28","64","26"
"9120","10","180","26","47","104","26"
"9122","10","180","28","27","76","28"
"9123","10","180","26","35","85","26"
"9124","10","180","32","37","93","32"
"9125","10","180","26","40","119","26"
"9127","10","180","26","32","79","26"
"9126","10","180","36","36","82","36"
"9128","10","180","32","40","99","32"
"9129","10","180","30","34","98","30"
"9130","10","180","30","40","85","30"
"9131","10","180","32","37","94","32"
"9132","10","180","34","42","98","34"
"9133","10","180","30","50","115","30"
"9134","10","180","26","39","100","26"
"9135","10","180","30","42","99","30"
"9138","10","180","28","33","75","28"
"9136","10","180","30","32","77","30"
"9137","10","180","30","38","82","30"
"9139","10","180","28","39","103","28"
"9140","10","180","30","43","117","30"
"9141","10","180","28","46","103","28"
"9144","10","180","26","42","126","26"
"9142","10","180","32","40","104","32"
"9143","10","180","30","38","83","30"
"9145","10","180","28","38","95","28"
"9147","10","180","28","51","128","28"
"9146","10","180","32","40","93","32"
"9148","10","180","28","39","91","28"
"9149","10","180","30","46","120","30"
"9152","10","180","28","42","102","28"
"9150","10","180","32","41","93","32"
"9151","10","180","32","46","127","32"
"9153","10","180","28","27","65","28"
"9154","10","180","30","43","108","30"
"9155","10","180","28","35","92","28"
"9156","10","180","28","36","78","28"
"9157","10","180","26","39","114","26"
"9158","10","180","28","41","94","28"
"9159","10","180","28","39","100","28"
"9162","10","180","30","37","128","30"
"9160","10","180","32","33","70","32"
"9161","10","180","34","37","86","34"
"9163","10","180","28","41","93","28"
"9164","10","180","30","51","115","30"
"9165","10","180","28","38","94","28"
"9167","10","180","26","32","80","26"
"9166","10","180","30","37","86","30"
"9168","10","180","28","33","87","28"
"9169","10","180","30","42","82","30"
"9171","10","180","30","45","103","30"
"9170","10","180","36","30","70","36"
"9172","10","180","40","41","119","40"
"9173","10","180","30","40","99","30"
"9174","10","180","32","34","87","32"
"9175","10","180","32","50","129","32"
"9176","10","180","26","28","65","26"
"9177","10","180","28","41","86","28"
"9179","10","180","30","45","115","30"
"9178","10","180","36","39","93","36"
"9180","10","180","28","48","125","28"
"9182","10","180","28","46","122","28"
"9183","10","180","28","33","83","28"
"9181","10","180","32","46","145","32"
"9184","10","180","28","39","92","28"
"9185","10","180","28","29","73","28"
"9186","10","180","26","44","121","26"
"9187","10","180","28","40","117","28"
"9188","10","180","32","43","92","32"
"9189","10","180","28","33","83","28"
"9190","10","180","28","44","111","28"
"9192","10","180","32","48","144","32"
"9191","10","180","30","46","105","30"
"9194","10","180","28","46","132","28"
"9193","10","180","34","40","93","34"
"9195","10","180","26","45","131","26"
"9196","10","180","32","38","107","32"
"9197","10","180","30","37","87","30"
"9199","10","180","26","49","138","26"
"9198","10","180","34","33","72","34"
"9200","10","180","34","39","92","34"
"9203","10","180","26","44","127","26"
"9201","10","180","32","28","69","32"
"9202","10","180","28","46","96","28"
"9205","10","180","28","40","116","28"
"9207","10","180","28","36","76","28"
"9204","10","180","40","42","96","40"
"9206","10","180","32","51","133","32"
"9209","10","180","30","40","101","30"
"9208","10","180","28","46","109","28"
"9211","10","180","34","50","123","34"
"9210","10","180","50","32","78","50"
"9212","10","180","28","40","100","28"
"9215","10","180","28","43","116","28"
"9214","10","180","30","41","85","30"
"9213","10","180","36","50","124","36"
"9216","10","180","30","37","89","30"
"9218","10","180","26","43","127","26"
"9217","10","180","30","49","131","30"
"9219","10","180","28","36","89","28"
"9220","10","180","30","39","97","30"
"9221","10","180","30","40","116","30"
"9222","10","180","26","34","73","26"
"9223","10","180","32","39","116","32"
"9224","10","180","26","41","100","26"
"9225","10","180","34","47","112","34"
"9227","10","180","32","34","75","32"
"9226","10","180","30","42","90","30"
"9228","10","180","28","42","100","28"
"9229","10","180","36","33","84","36"
"9230","10","180","28","38","81","28"
"9231","10","180","30","41","119","30"
"9232","10","180","28","44","95","28"
"9233","10","180","32","43","120","32"
"9234","10","180","28","38","94","28"
"9236","10","180","26","35","92","26"
"9235","10","180","30","38","108","30"
"9238","10","180","26","37","95","26"
"9237","10","180","34","43","111","34"
"9239","10","180","32","36","106","32"
"9240","10","180","26","31","80","26"
"9241","10","180","32","50","113","32"
"9242","10","180","28","39","86","28"
"9243","10","180","30","41","98","30"
"9246","10","180","28","44","110","28"
"9245","10","180","28","30","85","28"
"9244","10","180","30","30","82","30"
"9247","10","180","30","35","91","30"
"9248","10","180","28","52","132","28"
"9249","10","180","26","41","119","26"
"9250","10","180","28","31","83","28"
"9252","10","180","30","49","127","30"
"9251","10","180","30","31","73","30"
"9253","10","180","30","32","70","30"
"9255","10","180","30","49","115","30"
"9254","10","180","28","42","111","28"
"9256","10","180","30","42","99","30"
"9257","10","180","28","39","106","28"
"9260","10","180","28","49","121","28"
"9258","10","180","30","38","87","30"
"9259","10","180","36","39","110","36"
"9261","10","180","30","43","86","30"
"9262","10","180","36","44","113","36"
"9263","10","180","32","31","76","32"
"9264","10","180","30","46","103","30"
"9265","10","180","30","35","84","30"
